26167;ASS 2017.008;Fazer Contato Cliente;Solicitar Assinatura e Documentos  Pessoais Autenticados;Secretaria;22/01/2018;23/01/2018;;
26637;ASS 2017.086;Aguardando Resposta Terceiros;Para Providências;Prefeitura - GFO;23/01/2018;24/01/2018;;
26578;PAQ 2017.055;Desenhando;;Izadora;23/01/2018;25/01/2018;;
26472;PRS 2013.051;Fazer Contato Terceiro;Enviar e Buscar Plotagem;Helio Campos;23/01/2018;25/01/2018;;
26461;ASS 2018.012;Aguardando Resposta Cliente;Aprovar Orçamento;;23/01/2018;24/01/2018;;
26460;ASS 2018.012;Fazer Contato Cliente;Definir serviço e orçamento;Helio Campos;23/01/2018;23/01/2018;;
26450;PRS 2017.002;Aguardando Resposta Terceiros;Para efetuar sindicância;Prefeitura - CA;23/01/2018;09/05/2018;;
26449;ASS 2017.008;Aguardando Resposta Cliente;Arlete ficou de solicitar registro pacto e envar cópia autenticada dele;;23/01/2018;03/04/2018;;
26448;PRS 2017.030;Fazer Contato Terceiro;verificar estado cívil e matrícula;Rodrigo;23/01/2018;01/02/2018;;
26447;PRS 2017.030;Fazer Contato Terceiro;verificar estado cívil e matrícula ( pediu para ligar amanhã );Odete;23/01/2018;07/02/2018;;
26446;PRS 2012.019;Aguardando Resposta Cliente;Trazer Obtos Solicitados;;23/01/2018;24/01/2018;;
26445;PRS 2012.019;Fazer Contato Cliente;Solicitar Obtos;Helio Campos;23/01/2018;23/01/2018;;
26444;ASS 2017.068;Fazer Contato Terceiro;Anexar Certidão de ônus no processo;Prefeitura - GL;23/01/2018;24/01/2018;;
26443;ASS 2014.132;Fazer Contato Terceiro;Cobrar Andamento - Thiago começou a dar andamento;Helio Campos;23/01/2018;23/01/2018;;
26441;PRS 2016.029;Fazer Contato Terceiro;Lote 18 - Cobrar Andamento - Falei com Thiago;Helio Campos;23/01/2018;23/01/2018;;atual
26440;ASS 2015.076;Fazer Contato Terceiro;Cobrei Zenilda - Encontrou o processo - vai pedir Marciano para Desarquivar o protocolo anterior;Helio Campos;23/01/2018;23/01/2018;;
26439;ASS 2018.005;Fazer Contato Cliente;Cobrei presença;EDP - Escelsa;23/01/2018;23/01/2018;;
26438;PAQ 2018.002;Fazer Contato Cliente;Solicitar pagamento ( enviei recibo para Caio );;23/01/2018;31/01/2018;;
26437;PAQ 2018.004;Fazer Contato Cliente;Solicitar pagamento ( Enviei recibo para Caio );;23/01/2018;31/01/2018;;
26436;PRS 2012.019;Elaborando Processo;Finalizar Montagem ;Secretaria;23/01/2018;23/01/2019;;atual
26435;ASS 2017.008;Aguardando Resposta Cliente;Avilmar ficou de vir assinar e trazer documentos;;23/01/2018;25/01/2018;;
26434;ASS 2018.011;Fazer Contato Terceiro;Dar Entrada;Prefeitura - SEMDURB;23/01/2018;24/01/2018;;
26433;ASS 2016.055;Aguardando Resposta Cliente;Atender solicitação ( Penha ficou de Enviar pelo Email );;23/01/2018;;;
26432;ASS 2017.008;Fazer Contato Cliente;Ir no Local - Ás 16 hrs;Helio Campos;23/01/2018;23/01/2018;23/01/2018;
26431;ASS 2018.005;Aguardando Resposta Cliente;Atender solicitação;;23/01/2018;24/01/2018;23/01/2018;
26638;ASS 2017.086;Aguardando Resposta Terceiros;Para Informar;Prefeitura - CFO;24/01/2018;26/02/2018;;
26531;PRS 2012.019;Fazer Contato Terceiro;Solicitar vinda Escritório finalizar orçamento ( veio - 1.500,00 );;24/01/2018;29/01/2018;;
26498;ASS 2016.096;Fazer Contato Terceiro;Enviar documentos solicitados;Francisco - terra nova;24/01/2018;26/01/2018;;atual
26467;ASS 2018.013;Elaborando Processo;Montar Processo;Livre;24/01/2018;05/03/2018;;atual
26466;ASS 2018.013;Fazer Contato Terceiro;Tirar dúvidas com Serginho;Agrigeo - Sergio;24/01/2018;24/01/2018;;
26465;ASS 2018.013;Fazer Contato Cliente;Definir serviço e orçamento;Helio Campos;24/01/2018;24/01/2018;;
26463;ASS 2018.012;Fazer Contato Cliente;Comunicar parecer Prefeitura ( solicitou Orçamento revisões );Helio Campos;24/01/2018;25/01/2018;;
26462;ASS 2018.012;Fazer Contato Terceiro;Verificar situação processo;Izadora;24/01/2018;24/01/2018;;
26459;ASS 2016.052;Fazer Contato Terceiro;Comunicar pagamento de valores ( Hugo ficou de definir forma de receber );;24/01/2018;25/01/2018;;
26458;ASS 2018.005;Fazer Contato Terceiro;Dar Entrada;Livre;24/01/2018;06/02/2018;;
26457;ASS 2017.068;Fazer Desenho;Retificar a pedido Prefeitura;Livre;24/01/2018;31/01/2018;;
26456;ASS 2018.011;Aguardando Resposta Terceiros;;Prefeitura - SEMDURB;24/01/2018;26/01/2018;;
26455;ASS 2016.077;Fazer Desenho;Retificar as solictações da Prefeitura;Livre;24/01/2018;01/03/2018;;
26454;ASS 2017.046;Aguardando Resposta Cliente;Atender solicitação;;24/01/2018;02/02/2018;;
26453;ASS 2017.046;Fazer Contato Cliente;Solicitar certidão de Demolição;Helio Campos;24/01/2018;24/01/2018;;
26452;PAQ 2011.120;Fazer Contato Cliente;Solicitar documentos de Identidade para concluir montagem do processo deProrrogação da Notificação;;24/01/2018;31/01/2018;;
26451;PRS 2017.002;Fazer Contato Terceiro;Agendar ida cadastro no local ( marcado para dia 25 pela manhã );Manzinha;24/01/2018;24/01/2018;;
26303;ASS 2017.082;Aguardando Resposta Terceiros;Para analise - Leandro;Prefeitura - GL;24/01/2018;07/11/2018;;
32505;ASS 2017.016;Revisar;1ª Revisão;Helio Campos;25/01/2018;20/02/2019;;
26579;PAQ 2017.055;Revisar;1ª Revisão;Helio Campos;25/01/2018;05/02/2018;;
26502;PRS 2017.036;Fazer Contato Terceiro;Solicitar dados Confrontante - Aureo França;Helio Campos;25/01/2018;26/01/2018;;atual
26492;ASS 2016.088;Fazer Contato Terceiro;Anexar boletos pagos no processo;Livre;25/01/2018;01/02/2018;;atual
26491;ASS 2017.055;Revisar;1ª Revisão;Eduarda;25/01/2018;13/04/2018;;
26490;ASS 2017.055;Desenhando;;Izadora;25/01/2018;25/01/2018;;
26489;ASS 2017.063;Revisar;1ª Revisão;Eduarda;25/01/2018;13/04/2018;;atual
26488;ASS 2017.063;Desenhando;;Izadora;25/01/2018;25/01/2018;;
26487;ASS 2017.016;Fazer Contato Terceiro;Verificar quem é o analista atual e pedir verificação das revisões feitas nas fohas A4 ( Processo indo para o GFO em 07/03/18 );Prefeitura - SEMDURB;25/01/2018;08/03/2018;;
26486;ASS 2017.016;Desenhando;;Izadora;25/01/2018;25/01/2018;;
26485;ASS 2012.167;Fazer Contato Terceiro;Solicitar plantas do protocolo anterior;Prefeitura - GL;25/01/2018;05/03/2018;;atual
26484;ASS 2012.167;Desenhando;;Izadora;25/01/2018;25/01/2018;;atual
26482;ASS 2017.008;Fazer Contato Terceiro;Dar Entrada ( Certidão IPTU );Livre;25/01/2018;26/01/2018;;
26481;PAQ 2017.057;Fazer Contato Cliente;Tirar foto fachada;Helio Campos;25/01/2018;25/01/2018;;
26480;PAQ 2017.057;Aguardando Resposta Terceiros;Orçamento Invetário e Escritura ( solicitou assinatura requerimento );Regis ;25/01/2018;16/03/2018;;atual
26479;PAQ 2017.057;Fazer Contato Terceiro;Comunicar dados solicitados ( CPF Maria da Penha Silva - 818.084.887-68 );Regis ;25/01/2018;25/01/2018;;
26478;PAQ 2018.007;Fazer Contato Terceiro;Verificar protocolo 10334/1995;Prefeitura - PDO;25/01/2018;29/01/2018;;
26477;PAQ 2018.007;Fazer Medição;Ir no Local dia 05/02 ( medi o 1º Pavimento );Helio Campos;25/01/2018;05/02/2018;;
26476;PAQ 2018.007;Fazer Contato Cliente;Definir serviço e orçamento;Helio Campos;25/01/2018;25/01/2018;;
26475;ASS 2017.087;Arquivar;;;25/01/2018;25/01/2018;;
26474;PRS 2013.051;Aguardando Resposta Cliente;Vir ao Escritório;Dra Dayane;25/01/2018;29/01/2018;29/01/2018;
26473;PRS 2013.051;Fazer Contato Terceiro;Avisar retificação pronta;Dra Dayane;25/01/2018;25/01/2018;;
26471;ASS 2017.008;Fazer Contato Terceiro;Tirar cópia autenticada do Óbito;Cartório Notarial;25/01/2018;25/01/2018;;
26470;ASS 2017.008;Fazer Contato Terceiro;Solicitar peça do Inventário do Alvim;CRI - 2ª Zona;25/01/2018;25/01/2018;;
26469;ASS 2017.034;Aguardando Resposta Cliente;Atender solicitação ( Retifiquei desenho );;25/01/2018;15/05/2018;;
26468;ASS 2017.034;Fazer Contato Cliente;Solicitar autorização vizinho;Izadora;25/01/2018;25/01/2018;;
26464;ASS 2018.012;Fazer Contato Cliente;Apresentar Orçamento das Revisões ( via Zap );Helio Campos;25/01/2018;26/01/2018;;atual
26635;ASS 2018.011;Aguardando Resposta Terceiros;Para Providências;Prefeitura - GFO;26/01/2018;29/01/2018;;atual
26634;PAQ 2017.017;Aguardando Resposta Terceiros;Para Providencias;Prefeitura - GFO;26/01/2018;29/01/2018;;
26631;ASS 2015.076;Aguardando Resposta Terceiros;Para anexar protocolo 10721/99;Prefeitura - AM;26/01/2018;29/01/2018;;atual
26516;ASS 2018.012;Fazer Desenho;Retificar projeto a pedido Prefeitura;Livre;26/01/2018;09/02/2018;;
26515;PRS 2016.029;Aguardando Resposta Terceiros;Lote 37 - ficou de vir aqui semana que vem;Emilia;26/01/2018;29/01/2018;;
26514;ASS 2016.090;Fazer Contato Terceiro;Cobrar Andamento ( pedimos para cancelar o IPTU , eu e Lacerda );Helio Campos;26/01/2018;30/01/2018;29/01/2018;
26513;ASS 2016.090;Fazer Contato Terceiro;Cobrar Andamento ( Edson e Nilo estavam em reunião - voltar segunda );Helio Campos;26/01/2018;26/01/2018;;
26512;ASS 2016.017;Elaborando Processo;Montar Processo;Livre;26/01/2018;11/04/2018;;
26511;ASS 2017.008;Aguardando Resposta Terceiros;Tramitando;Prefeitura - SEMFA;26/01/2018;29/01/2018;;
26510;PRS 2016.029;Fazer Contato Terceiro;Lote 37 - Ligar Maria Emília ( 317-4408 e 9 9917-7838 );Helio Campos;26/01/2018;26/01/2018;;
26509;PRS 2013.032;Arquivar;;Helio Campos;26/01/2018;26/01/2018;;
26508;ASS 2013.203;Arquivar;;;26/01/2018;26/01/2018;;
26507;PRS 2013.024;Arquivar;Cancelado;Helio Campos;26/01/2018;26/01/2018;;
26506;PAQ 2015.012;Arquivar;;;26/01/2018;26/01/2018;;
26505;PAQ 2009.091;Arquivar;Por inatividade;Helio Campos;26/01/2018;26/01/2018;;atual
26504;ASS 2018.012;Aguardando Resposta Cliente;Aprovar Orçamento ( aprovou - 400,00 );;26/01/2018;26/01/2018;;atual
26503;PRS 2017.036;Fazer Desenho;Finalizar;Izadora;26/01/2018;01/02/2018;;
26501;PRS 2017.034;Arquivar;;;26/01/2018;26/01/2018;;
26500;PRS 2016.029;Aguardando Resposta Terceiros;Lote 37 - Passar fone Maria Emilia;Delço;26/01/2018;26/01/2018;;
26499;ASS 2016.096;Aguardando Resposta Terceiros;Concluir certidão IDAF ( solicitou pg de taxas e assinaturas );Francisco - terra nova;26/01/2018;01/02/2018;;
26497;ASS 2014.097;Arquivar;Arquivado no PAQ 2014.048;Helio Campos;26/01/2018;26/01/2018;;
26496;ASS 2014.108;Arquivar;Arquivado no PAQ 2014.048;Helio Campos;26/01/2018;26/01/2018;;
26495;PAQ 2011.069;Arquivar;Por Inatividade;;26/01/2018;26/01/2018;;
26494;PAQ 2011.123;Arquivar;;;26/01/2018;26/01/2018;;
26493;PAQ 2017.021;Elaborando Processo;Elaborar ART - por notificação recebida em 25/01/2018;Milton Assad;26/01/2018;30/01/2018;;
27931;PRS 2018.010;Fazer Contato Cliente;Definir serviço e orçamento;Helio Campos;27/01/2018;29/01/2018;;
26519;PAQ 2006.069;Fazer Contato Cliente;Verificar possibilidade de re-início ou devolver documentos;;27/01/2018;27/07/2018;;
26517;PRS 2010.028;Arquivar;Cancelado;Helio Campos;27/01/2018;27/01/2018;;
27932;PRS 2018.010;Aguardando Resposta Cliente;Aprovar Orçamento;;29/01/2018;16/05/2018;;atual
26748;PAQ 2017.017;Aguardando Resposta Terceiros;Para Providencias;Prefeitura - CFO;29/01/2018;05/04/2018;;atual
26739;ASS 2017.083;Fazer Contato Terceiro;Tirar dúvia sobre tipo de Via ( Agendar conversa com Secretário a pedido cliente em 05/04 );Prefeitura - SEMDURB;29/01/2018;12/04/2018;;
26676;PRS 2016.029;Fazer Contato Terceiro;Lote 37 - Reconecer firmas;Cartório Notarial;29/01/2018;07/02/2018;;atual
26636;ASS 2018.011;Aguardando Resposta Terceiros;Para Informar;Prefeitura - CFO;29/01/2018;15/02/2018;;
26632;ASS 2015.076;Aguardando Resposta Terceiros;Com desarquivamento;Prefeitura - SEMASI;29/01/2018;03/01/2018;;
26628;ASS 2017.008;Aguardando Resposta Terceiros;Para providências;Prefeitura - GCI;29/01/2018;17/04/2018;;
26616;ASS 2015.014;Fazer Contato Cliente;Definir serviço e orçamento ( certidão de Demolição );Helio Campos;29/01/2018;05/02/2018;;
26541;PAQ 2017.056;Fazer Contato Terceiro;Definir dimensões cerca com Emerson;Lorençone;29/01/2018;30/01/2018;;
26537;ASS 2018.015;Aguardando Resposta Terceiros;Apresentar Orçamento;Cartório Notarial;29/01/2018;04/01/2018;;
26536;ASS 2018.015;Fazer Contato Terceiro;Definir serviço e orçamento;Cartório Notarial;29/01/2018;29/01/2018;;
26535;PRS 2016.029;Fazer Contato Terceiro;Lote 37 - definir citação via Cartório ( Autorizou fazer citação do luiz Sergio e Prefeitura );Adhemar - Multi Imóveis;29/01/2018;19/02/2018;;
26534;ASS 2017.048;Aguardando Resposta Cliente;Atender solicitação;;29/01/2018;30/01/2018;;
26532;PRS 2012.019;Fazer Contato Terceiro;Solicitar orçamento - Scarlette ( Enviei mensagem via Zap );Cartório Notarial;29/01/2018;15/02/2018;;
26530;ASS 2015.080;Aguardando Resposta Cliente;Faze acerto do Memorial ( 150,00 ) - pode ir receber , disse mariano , via zap;;29/01/2018;30/01/2018;;
26529;ASS 2015.080;Fazer Contato Cliente;Comunicar conclusão Memorial;Helio Campos;29/01/2018;29/01/2018;;atual
26528;ASS 2015.080;Fazer Contato Terceiro;Retirar memorial para entregar no Forum ( levou );Dr Marcelo;29/01/2018;29/01/2018;;
26527;ASS 2015.080;Fazer Contato Terceiro;Solicitar Assinaturas;Milton Assad;29/01/2018;29/01/2018;;
26526;ASS 2015.080;Aguardando Resposta Terceiros;Montar Memorial;Helio Campos;29/01/2018;29/01/2018;;atual
26525;ASS 2017.065;Fazer Contato Terceiro;Apresentar análise feita sobre cadeia sucessária - para Camila ( solicitou anuência dos outros proprietários );Prefeitura - GL;29/01/2018;01/02/2018;;
26524;ASS 2018.006;Fazer Contato Cliente;Comunicar resposta da Receita Federal;;29/01/2018;30/01/2018;;atual
26523;ASS 2018.006;Aguardando Resposta Terceiros;Atender solicitação ( não é necessário ir na receita nesse momento );Receita Federal;29/01/2018;29/01/2018;;atual
26522;ASS 2018.014;Elaborando Processo;;Livre;29/01/2018;12/02/2018;12/02/2018;
26521;ASS 2018.014;Fazer Contato Cliente;Definir serviço e orçamento;Helio Campos;29/01/2018;29/01/2018;;
26520;ASS 2016.039;Arquivar;Cancelado;Helio Campos;29/01/2018;29/01/2018;;atual
26633;ASS 2015.076;Aguardando Resposta Terceiros;Para Informar (solicitou retificação desenho );Prefeitura - CFO;30/01/2018;26/04/2018;;atual
26615;ASS 2017.067;Arquivar;Continua na ASS 2018.016  ( aguardar conclusão da Doação;;30/01/2018;10/07/2018;;
26612;ASS 2018.016;Fazer Contato Terceiro;Verificar local do IPTU;Prefeitura - CA;30/01/2018;07/03/2018;;
26561;PAQ 2018.008;Fazer Desenho;Elaborar Estudo;Helio Campos;30/01/2018;09/03/2018;;atual
26557;ASS 2018.006;Fazer Contato Terceiro;Tirar dúvida com Marcelo sobre construtora;Receita Federal;30/01/2018;31/01/2018;;atual
26556;ASS 2015.080;Acompanhamento de Usucapião;Processo N° 0015788-03.2015.8.08.0011;Tribunal de Justiça;30/01/2018;;;
26554;PAQ 2017.021;Aguardando Resposta Terceiros;Vir ao Escritório ( pagar 300,00 );Paulo Construtor;30/01/2018;31/01/2018;;
26553;PAQ 2017.021;Fazer Contato Terceiro;Solicitar retirada boleto ART para pagamento;Paulo Construtor;30/01/2018;30/01/2018;;
26552;ASS 2013.057;Fazer Contato Terceiro;Enviar arquivo CAD;Dardengo;30/01/2018;30/01/2018;;
26551;ASS 2013.057;Fazer Contato Terceiro;Devolver plantas Retificadas e Termo sessão de uso;Prefeitura - CFO;30/01/2018;31/01/2018;;
26550;PRS 2016.009;Arquivar;Cancelado a pedido cliente;;30/01/2018;30/01/2018;;atual
26549;ASS 2016.090;Aguardando Resposta Terceiros;Para Providências;Prefeitura - SEMFA;30/01/2018;01/02/2018;;
26548;ASS 2017.070;Arquivar;;;30/01/2018;30/01/2018;;
26547;ASS 2015.130;Elaborando Processo;Atender nota devolutiva ( Retirei nota devolutiva no Cartório );Livre;30/01/2018;29/03/2019;;
26546;ASS 2018.012;Fazer Contato Cliente;Tirar dúvidas sobre pedido Prefeitura ( Veio aqui );Helio Campos;30/01/2018;30/01/2018;;
26545;PRS 2018.004;Fazer Desenho;;Livre;30/01/2018;16/02/2018;;
26544;PRS 2018.004;Fazer Medição;;Helio Campos;30/01/2018;30/01/2018;;
26543;PRS 2018.004;Fazer Contato Cliente;Definir serviço e orçamento;Helio Campos;30/01/2018;30/01/2018;;atual
26542;PAQ 2017.056;Fazer Desenho;;Livre;30/01/2018;07/02/2018;;
26540;ASS 2015.080;Fazer Contato Cliente;Ir receber;Helio Campos;30/01/2018;31/01/2018;;atual
26539;ASS 2018.012;Fazer Contato Cliente;Solicitar arquivo CAD ( enviou );Helio Campos;30/01/2018;30/01/2018;;
26816;ASS 2018.006;Fazer Contato Cliente;Passar resposta Marcelo ( Fazer o cancelamento e depois atualizar a CEI via Net primeiro );;31/01/2018;15/02/2018;;
26571;ASS 2017.001;Fazer Contato Terceiro;Cobrar Andamento ( Alcione ficou de dar uma olhada );Izadora;31/01/2018;31/01/2018;;
26570;PAQ 2011.113;Fazer Contato Terceiro;Cobrar Andamento;Izadora;31/01/2018;31/01/2018;;atual
26569;ASS 2014.133;Fazer Contato Terceiro;Cobrar Andamento;Izadora;31/01/2018;31/01/2018;;atual
26568;PAQ 2011.120;Fazer Contato Terceiro;Dar Entrada;Prefeitura - SEMDURB;31/01/2018;01/02/2018;02/02/2018;
26567;ASS 2017.068;Fazer Contato Terceiro;Devolver planta retificada;Prefeitura - GL;31/01/2018;01/02/2018;;
26566;ASS 2017.068;Fazer Contato Terceiro;Enviar e Buscar Plotagem;Izadora;31/01/2018;31/01/2018;;
26565;PAQ 2018.002;Aguardando Resposta Cliente;Efetuar pagamento;;31/01/2018;22/02/2018;;
26564;PAQ 2018.004;Fazer Contato Cliente;Efetuar pagamento;;31/01/2018;22/02/2018;;
26563;ASS 2018.006;Aguardando Resposta Terceiros;Atender solicitação;Receita Federal;31/01/2018;31/01/2018;;
26562;ASS 2013.057;Fazer Contato Terceiro;Pedir para enviar plantas para GL;Prefeitura - CFO;31/01/2018;14/05/2018;;
26555;PAQ 2017.021;Aguardando Resposta Terceiros;Avisar quando pagar os boletos;Paulo Construtor;31/01/2018;01/02/2018;;
26640;ASS 2018.001;Aguardando Resposta Terceiros;Para Informar;Prefeitura - CFO;01/02/2018;13/03/2018;;
26627;ASS 2016.090;Aguardando Resposta Terceiros;Para o parecer;Prefeitura - AMUR;01/02/2018;02/05/2018;;
26626;ASS 2016.090;Aguardando Resposta Terceiros;Para Providências;Prefeitura - PGM;01/02/2018;01/02/2018;;
26597;PAQ 2017.021;Aguardando Resposta Terceiros;Vir ao Escritório;Paulo Construtor;01/02/2018;02/02/2018;;
26596;PAQ 2017.021;Fazer Contato Terceiro;Solicitar retirada de ART e pagamento valores;Paulo Construtor;01/02/2018;01/02/2018;;
26595;PAQ 2017.021;Fazer Contato Terceiro;Solicitar Assinaturas;Milton Assad;01/02/2018;01/02/2018;;
26594;PAQ 2017.021;Elaborando Processo;Imprimir Boletos;Helio Campos;01/02/2018;01/02/2018;;
26593;ASS 2016.096;Fazer Contato Cliente;Solicitar valores para Pagar Boletos;;01/02/2018;16/02/2018;;
26592;ASS 2017.065;Fazer Contato Terceiro;Poderar sobre pedido Camila , com Carla ( Pediu cópias de folhas do processo para continuar análise );Prefeitura - SEMDURB;01/02/2018;07/02/2018;;
26591;ASS 2017.065;Fazer Contato Terceiro;Poderar sobre pedido Camila , com Alcione;Prefeitura - GL;01/02/2018;01/02/2018;;atual
26590;ASS 2016.088;Fazer Contato Terceiro;Enviar e Buscar Plotagem;Arquicópias;01/02/2018;02/02/2018;;
26589;ASS 2013.157;Aguardando Resposta Terceiros;Finalizar análise - Rogério;Prefeitura - GL;01/02/2018;23/03/2018;;
26588;PRS 2017.030;Aguardando Resposta Terceiros;Ficou de retornar com informação;Rodrigo;01/02/2018;02/01/2019;;
26587;PRS 2017.036;Revisar;1ª Revisão;Helio Campos;01/02/2018;06/02/2018;;
26586;PAQ 2011.120;Acompanhamento de Notificações;Prorrogados prazos;Prefeitura - GFO;01/02/2018;01/06/2018;01/06/2018;
26585;ASS 2014.133;Fazer Contato Cliente;Solicitar Assinaturas e comunicar Notificação fiscal;;01/02/2018;23/05/2018;;
26584;PAQ 2011.113;Aguardando Resposta Cliente;Atender solicitação;;01/02/2018;07/02/2018;;
26583;PAQ 2011.113;Fazer Contato Cliente;Solicitar Assinaturas;;01/02/2018;01/02/2018;;
26582;PAQ 2011.113;Fazer Contato Terceiro;Solicitar Assinaturas;Milton Assad;01/02/2018;01/02/2018;;
26577;ASS 2017.068;Aguardando Resposta Terceiros;Continar análise - Camila;Prefeitura - GL;01/02/2018;02/03/2018;;
26576;ASS 2013.157;Fazer Contato Terceiro;Levar CND;Prefeitura - GL;01/02/2018;01/02/2018;;
26575;ASS 2014.133;Fazer Contato Terceiro;Solicitar Assinaturas;Milton Assad;01/02/2018;01/02/2018;;
26574;PAQ 2011.113;Fazer Contato Terceiro;Enviar e Buscar Plotagem;Arquicópias;01/02/2018;01/02/2018;;
26573;ASS 2014.133;Elaborando Processo;Imprimir ART sem rascunho;Helio Campos;01/02/2018;01/02/2018;;
26572;ASS 2014.133;Fazer Contato Terceiro;Enviar e Buscar Plotagem;Arquicópias;01/02/2018;01/02/2018;;
26644;PRS 2018.001;Aguardando Resposta Terceiros;Atender solicitação;Mario;02/02/2018;02/02/2018;;
26621;ASS 2017.048;Aguardando Resposta Cliente;Devolver documentos assinados;;02/02/2018;05/02/2018;;
26609;ASS 2012.129;Fazer Contato Terceiro;Plotar planta Baixa;Arquicópias;02/02/2018;05/02/2018;05/02/2018;
26608;ASS 2012.129;Elaborando Processo;Imprimir CND do IPTU;Livre;02/02/2018;19/02/2018;07/02/2018;
26607;ASS 2017.046;Fazer Contato Terceiro;Levar certidão;Prefeitura - GL;02/02/2018;09/02/2018;05/02/2018;
26606;ASS 2016.088;Fazer Contato Cliente;Ligar na segunda de manhã para ir no local;Helio Campos;02/02/2018;05/02/2018;05/02/2018;atual
26605;ASS 2016.088;Fazer Contato Cliente;Solicitar Assinaturas;Livre;02/02/2018;02/02/2018;;
26604;ASS 2016.088;Fazer Contato Terceiro;Solicitar Assinaturas;Milton Assad;02/02/2018;02/02/2018;;atual
26603;ASS 2017.048;Aguardando Resposta Terceiros;Vir ao Escritório;Ed Carlos;02/02/2018;02/02/2018;;
26602;ASS 2017.048;Fazer Contato Terceiro;Solicitar retirada documentos para assinar;Ed Carlos;02/02/2018;02/02/2018;;
26601;ASS 2017.048;Aguardando Resposta Cliente;Finalizar requerimentos;Helio Campos;02/02/2018;02/02/2018;;
26600;ASS 2017.048;Fazer Contato Cliente;Verificar existência de ART ( não lembra, não sabe );Helio Campos;02/02/2018;02/02/2018;;
26599;ASS 2017.048;Fazer Contato Terceiro;Verificar existência de ART no CREA ( não foi localizado );CREA;02/02/2018;02/02/2018;;
26598;ASS 2017.048;Fazer Contato Terceiro;Verificar existência de ART no processo ( não foi solicitado );Prefeitura - GFO;02/02/2018;02/02/2018;;atual
28202;ASS 2018.061;Aguardando Resposta Terceiros;Para manfestação;Prefeitura - PGM;05/02/2018;19/04/2018;;
26678;ASS 2017.048;Fazer Contato Terceiro;Dar Entrada;Helio Campos;05/02/2018;06/02/2018;;
26630;ASS 2014.132;Aguardando Resposta Terceiros;Para conhecimento e manifestação;Prefeitura - PGM;05/02/2018;19/02/2018;;
26629;PRS 2016.029;Aguardando Resposta Terceiros;Lote 18 - Para conhecimento e manifestação;Prefeitura - PGM;05/02/2018;07/02/2018;;atual
26625;ASS 2015.117;Arquivar;Cancelado ;;05/02/2018;05/02/2018;;
26624;PAQ 2017.055;Fazer Contato Terceiro;Enviar e Buscar Plotagem;Livre;05/02/2018;06/02/2018;;
26623;ASS 2017.048;Fazer Contato Terceiro;Solicitar Assinaturas;Milton Assad;05/02/2018;05/02/2018;;atual
26622;ASS 2017.048;Fazer Contato Terceiro;Reconhecer Firma;Cartório Notarial;05/02/2018;05/02/2018;;
26620;ASS 2015.125;Fazer Contato Terceiro;Definir encerramento do processo - Receber e Devolver documentos ( documentos arquivados );Drª. Renata Sabra;05/02/2018;05/02/2018;;
26619;ASS 2015.125;Arquivar;;Helio Campos;05/02/2018;05/02/2018;;
26618;ASS 2012.129;Fazer Contato Cliente;Avisar plotagem pronta ( veio buscar );Secretaria;05/02/2018;07/02/2018;;
26617;ASS 2015.014;Fazer Contato Cliente;Apresentar orçamento de Certidão de Demolição na quarta ( 07/02 );Helio Campos;05/02/2018;07/02/2018;07/02/2018;
26614;PAQ 2018.007;Aguardando Resposta Cliente;Avisar para Medir o 2º Paviemtno;;05/02/2018;15/02/2018;;
26613;ASS 2016.088;Aguardando Resposta Cliente;Devolver documentos assinados;;05/02/2018;14/02/2018;;
21181;PAQ 2017.003;Arquivar;;Helio Campos;05/02/2018;05/02/2018;;
28364;ASS 2014.077;Aguardando Resposta Terceiros;Aguardar requerente;Prefeitura - GFO;06/02/2018;09/02/2018;;
26753;PAQ 2017.054;Desenhando;;Izadora;06/02/2018;16/02/2018;;
26679;ASS 2017.048;Aguardando Resposta Terceiros;Conclusão do processo ( lembrar de levar ART ) - passou valor do complemento;CRI - 1ª Zona;06/02/2018;22/02/2018;;
26661;PRS 2018.001;Fazer Contato Terceiro;Confirmar documentos;Flávia;06/02/2018;07/02/2018;;
26652;PAQ 2017.055;Fazer Contato Cliente;Solicitar autorização elaboração de ART ( pedi retorno no ZAP da esposa Helena );Helio Campos;06/02/2018;07/02/2018;;
26650;PRS 2017.036;Arquivar;Continua no ASS 2018.003;;06/02/2018;07/02/2018;;
26649;PRS 2017.036;Fazer Contato Terceiro;Enviar e Buscar Plotagem;Helio Campos;06/02/2018;06/02/2018;;
26648;PAQ 2017.055;Fazer Contato Terceiro;Solicitar Assinaturas;Milton Assad;06/02/2018;06/02/2018;;
26647;ASS 2018.005;Aguardando Resposta Terceiros;Tramitando ;Prefeitura - SEMDURB;06/02/2018;22/02/2018;;
26646;ASS 2018.005;Fazer Contato Terceiro;Dar Entrada;Prefeitura - SEMDURB;06/02/2018;06/02/2018;;
26645;ASS 2018.005;Fazer Contato Terceiro;Pagar boletos;Bancos / Loteria;06/02/2018;06/02/2018;;
26642;PRS 2018.001;Aguardando Resposta Terceiros;Atender solicitação;Renato;06/02/2018;06/02/2018;;
26781;PRS 2016.029;Aguardando Resposta Terceiros;Lote 18 - Para o parecer;Prefeitura - PGM/AMUR;07/02/2018;10/04/2018;;
26762;ASS 2017.065;Aguardando Resposta Terceiros;Tirar cópias solicitdas pela Carla e me entregar;Dr. Marcelo Balina;07/02/2018;23/02/2018;;
